year,comuna,hour,weekday,month,count
2010,3,11,4,11,4
2010,3,11,4,12,2
2010,3,11,5,1,1
2010,3,11,5,5,1
2010,3,11,5,6,2
2010,3,11,5,10,2
2010,3,11,6,3,2
2010,3,11,6,8,1
2010,3,11,6,9,1
2010,3,11,6,10,1
2010,3,11,6,12,1
2010,3,12,0,4,4
2010,3,12,0,9,1
2010,3,12,0,10,1
2010,3,12,0,12,1
2010,3,12,1,3,1
2010,3,12,1,4,1
2010,3,12,1,5,1
2010,3,12,1,6,2
2010,3,12,1,7,1
2010,3,12,1,10,1
2010,3,12,1,11,3
2010,3,12,2,1,1
2010,3,12,2,4,3
2010,3,12,2,7,1
2010,3,12,2,10,1
2010,3,12,2,12,2
2010,3,12,3,1,1
2010,3,12,3,3,1
2010,3,12,3,7,1
2010,3,12,3,8,1
2010,3,12,3,9,1
2010,3,12,3,10,1
2010,3,12,4,1,1
2010,3,12,4,3,1
2010,3,12,4,5,3
2010,3,12,4,6,1
2010,3,12,4,10,2
2010,3,12,4,12,1
2010,3,12,5,2,1
2010,3,12,5,4,1
2010,3,12,5,6,1
2010,3,12,5,7,1
2010,3,12,5,9,1
2010,3,12,5,10,1
2010,3,12,5,12,1
2010,3,12,6,11,1
2010,3,13,0,1,1
2010,3,13,0,2,1
2010,3,13,0,3,1
2010,3,13,0,5,1
2010,3,13,0,6,1
2010,3,13,0,7,1
2010,3,13,0,8,1
2010,3,13,0,10,1
2010,3,13,0,12,2
2010,3,13,1,1,1
2010,3,13,1,2,1
2010,3,13,1,4,1
2010,3,13,1,5,2
2010,3,13,1,9,1
2010,3,13,1,11,1
2010,3,13,2,7,1
2010,3,13,2,8,1
2010,3,13,2,11,1
2010,3,13,2,12,2
2010,3,13,3,2,1
2010,3,13,3,4,2
2010,3,13,3,6,2
2010,3,13,3,7,1
2010,3,13,3,9,2
2010,3,13,4,1,1
2010,3,13,4,2,2
2010,3,13,4,3,2
2010,3,13,4,5,1
2010,3,13,4,7,1
2010,3,13,4,10,1
2010,3,13,4,11,1
2010,3,13,5,1,2
2010,3,13,5,3,1
2010,3,13,5,4,1
2010,3,13,5,5,2
2010,3,13,5,6,1
2010,3,13,5,10,1
2010,3,13,5,11,1
2010,3,13,6,4,2
2010,3,13,6,5,1
2010,3,13,6,6,1
2010,3,13,6,8,1
2010,3,14,0,2,1
2010,3,14,0,3,3
2010,3,14,0,4,1
2010,3,14,0,5,3
2010,3,14,0,6,1
2010,3,14,0,7,2
2010,3,14,0,8,1
2010,3,14,0,9,1
2010,3,14,0,11,2
2010,3,14,0,12,1
2010,3,14,1,1,1
2010,3,14,1,3,2
2010,3,14,1,6,2
2010,3,14,1,7,1
2010,3,14,1,8,2
2010,3,14,1,9,1
2010,3,14,1,11,1
2010,3,14,1,12,2
2010,3,14,2,1,1
2010,3,14,2,2,3
2010,3,14,2,3,1
2010,3,14,2,5,1
2010,3,14,2,6,1
2010,3,14,2,7,1
2010,3,14,2,9,2
2010,3,14,2,10,1
2010,3,14,2,11,2
2010,3,14,3,1,1
2010,3,14,3,3,1
2010,3,14,3,4,1
2010,3,14,3,6,2
2010,3,14,3,8,1
2010,3,14,3,9,1
2010,3,14,3,10,1
2010,3,14,3,11,3
2010,3,14,3,12,1
2010,3,14,4,1,2
2010,3,14,4,3,1
2010,3,14,4,4,2
2010,3,14,4,6,1
2010,3,14,4,7,1
2010,3,14,4,10,2
2010,3,14,4,11,1
2010,3,14,4,12,1
2010,3,14,5,2,1
2010,3,14,5,4,1
2010,3,14,5,5,1
2010,3,14,5,8,2
2010,3,14,6,8,1
2010,3,15,0,1,1
2010,3,15,0,3,1
2010,3,15,0,4,1
2010,3,15,0,5,1
2010,3,15,0,6,1
2010,3,15,0,8,1
2010,3,15,0,9,2
2010,3,15,0,10,2
2010,3,15,0,11,1
2010,3,15,0,12,1
2010,3,15,1,2,2
2010,3,15,1,3,1
2010,3,15,1,4,1
2010,3,15,1,5,1
2010,3,15,1,8,3
2010,3,15,1,9,1
2010,3,15,1,12,1
2010,3,15,2,3,2
2010,3,15,2,4,1
2010,3,15,2,7,1
2010,3,15,2,8,1
2010,3,15,2,12,2
2010,3,15,3,1,3
2010,3,15,3,2,2
2010,3,15,3,5,1
2010,3,15,3,6,2
2010,3,15,3,7,4
2010,3,15,3,9,2
2010,3,15,3,11,4
2010,3,15,3,12,2
2010,3,15,4,4,3
2010,3,15,4,7,3
2010,3,15,4,8,4
2010,3,15,4,9,3
2010,3,15,4,10,2
2010,3,15,5,1,1
2010,3,15,5,2,1
2010,3,15,5,3,1
2010,3,15,5,4,3
2010,3,15,5,7,1
2010,3,15,5,10,3
2010,3,15,5,11,1
2010,3,15,6,6,2
2010,3,15,6,7,1
2010,3,16,0,4,1
2010,3,16,0,5,1
2010,3,16,0,6,1
2010,3,16,0,8,3
2010,3,16,0,12,4
2010,3,16,1,1,1
2010,3,16,1,2,1
2010,3,16,1,3,1
2010,3,16,1,4,1
2010,3,16,1,5,1
2010,3,16,1,9,4
2010,3,16,1,10,1
2010,3,16,1,12,2
2010,3,16,2,2,1
2010,3,16,2,3,3
2010,3,16,2,8,3
2010,3,16,2,9,4
2010,3,16,2,11,2
2010,3,16,2,12,2
2010,3,16,3,1,3
2010,3,16,3,2,1
2010,3,16,3,3,2
2010,3,16,3,4,1
2010,3,16,3,5,1
2010,3,16,3,6,1
2010,3,16,3,7,1
2010,3,16,3,8,1
2010,3,16,3,9,3
2010,3,16,3,10,1
2010,3,16,3,11,2
2010,3,16,3,12,1
2010,3,16,4,1,2
2010,3,16,4,3,2
2010,3,16,4,4,1
2010,3,16,4,6,2
2010,3,16,4,7,2
2010,3,16,4,11,1
2010,3,16,4,12,1
2010,3,16,5,8,1
2010,3,16,5,12,1
2010,3,16,6,2,2
2010,3,16,6,3,1
2010,3,16,6,10,2
2010,3,16,6,12,3
2010,3,17,0,2,2
2010,3,17,0,3,1
2010,3,17,0,7,1
2010,3,17,0,9,2
2010,3,17,0,10,2
2010,3,17,0,12,1
2010,3,17,1,4,3
2010,3,17,1,5,1
2010,3,17,1,7,2
2010,3,17,1,8,1
2010,3,17,1,9,3
2010,3,17,1,11,1
2010,3,17,2,2,1
2010,3,17,2,4,2
2010,3,17,2,5,1
2010,3,17,2,7,2
2010,3,17,2,8,2
2010,3,17,2,10,1
2010,3,17,2,12,2
2010,3,17,3,1,2
2010,3,17,3,2,1
2010,3,17,3,5,3
2010,3,17,3,6,1
2010,3,17,3,9,2
2010,3,17,3,11,1
2010,3,17,3,12,1
2010,3,17,4,2,2
2010,3,17,4,3,1
2010,3,17,4,5,1
2010,3,17,4,7,3
2010,3,17,4,9,1
2010,3,17,4,11,1
2010,3,17,5,5,2
2010,3,17,5,8,2
2010,3,17,6,5,1
2010,3,17,6,6,2
2010,3,18,0,7,1
2010,3,18,0,8,1
2010,3,18,1,2,1
2010,3,18,1,6,2
2010,3,18,1,7,1
2010,3,18,1,8,1
2010,3,18,1,9,1
2010,3,18,1,11,1
2010,3,18,2,4,1
2010,3,18,2,10,1
2010,3,18,2,11,1
2010,3,18,3,5,1
2010,3,18,3,11,1
2010,3,18,4,4,1
2010,3,18,4,5,2
2010,3,18,4,6,1
2010,3,18,4,7,1
2010,3,18,4,8,2
2010,3,18,4,10,2
2010,3,18,5,1,1
2010,3,18,5,5,1
2010,3,18,5,7,2
2010,3,18,5,10,1
2010,3,18,5,12,1
2010,3,18,6,2,1
2010,3,18,6,4,1
2010,3,19,0,2,1
2010,3,19,0,3,1
2010,3,19,0,6,1
2010,3,19,0,7,2
2010,3,19,1,9,1
2010,3,19,1,12,2
2010,3,19,2,6,2
2010,3,19,2,9,1
2010,3,19,2,12,1
2010,3,19,3,3,1
2010,3,19,3,7,1
2010,3,19,3,8,1
2010,3,19,3,9,1
2010,3,19,3,11,1
2010,3,19,4,1,1
2010,3,19,4,2,1
2010,3,19,4,3,2
2010,3,19,4,5,1
2010,3,19,4,7,2
2010,3,19,4,9,1
2010,3,19,4,11,2
2010,3,19,5,1,1
2010,3,19,5,4,2
2010,3,19,5,7,1
2010,3,19,5,11,1
2010,3,19,5,12,1
2010,3,20,1,7,1
2010,3,20,1,8,3
2010,3,20,1,10,1
2010,3,20,2,3,1
2010,3,20,2,8,1
2010,3,20,2,9,1
2010,3,20,2,12,3
2010,3,20,3,2,1
2010,3,20,3,8,1
2010,3,20,3,9,1
2010,3,20,3,10,3
2010,3,20,4,3,1
2010,3,20,4,4,1
2010,3,20,4,5,1
2010,3,20,4,6,1
2010,3,20,4,11,2
2010,3,20,5,1,1
2010,3,20,5,2,1
2010,3,20,5,3,1
2010,3,20,5,5,2
2010,3,20,5,7,1
2010,3,20,5,11,1
2010,3,20,6,7,1
2010,3,20,6,12,2
2010,3,21,0,8,2
2010,3,21,0,10,1
2010,3,21,0,12,2
2010,3,21,1,2,1
2010,3,21,2,2,1
2010,3,21,2,3,1
2010,3,21,2,4,1
2010,3,21,2,9,1
2010,3,21,3,2,1
2010,3,21,4,1,1
2010,3,21,4,3,2
2010,3,21,4,7,2
2010,3,21,4,9,2
2010,3,21,4,10,1
2010,3,21,5,4,3
2010,3,21,5,7,1
2010,3,21,5,8,1
2010,3,21,6,2,1
2010,3,21,6,10,2
2010,3,22,0,3,2
2010,3,22,0,6,1
2010,3,22,0,9,1
2010,3,22,1,11,1
2010,3,22,3,4,1
2010,3,22,4,9,1
2010,3,22,4,12,2
2010,3,22,5,1,1
2010,3,22,5,11,1
2010,3,22,6,8,1
2010,3,23,0,7,1
2010,3,23,1,8,1
2010,3,23,2,9,1
2010,3,23,4,3,1
2010,3,23,5,1,1
2010,3,23,5,11,1
2010,3,23,6,1,1
2010,4,0,0,2,1
2010,4,0,0,4,1
2010,4,0,1,6,2
2010,4,0,1,7,1
2010,4,0,1,9,1
2010,4,0,2,5,1
2010,4,0,2,9,1
2010,4,0,2,10,2
2010,4,0,3,5,1
2010,4,0,3,6,1
2010,4,0,3,10,1
2010,4,0,4,7,1
2010,4,0,4,8,1
2010,4,0,4,10,1
2010,4,0,5,4,2
2010,4,0,5,8,1
2010,4,0,5,11,1
2010,4,0,5,12,1
2010,4,0,6,6,1
2010,4,0,6,7,1
2010,4,0,6,8,1
2010,4,0,6,10,1
2010,4,0,6,12,1
2010,4,1,4,1,1
2010,4,1,4,4,1
2010,4,1,6,7,1
2010,4,2,5,2,1
2010,4,2,5,11,1
2010,4,2,6,10,1
2010,4,2,6,11,1
2010,4,2,6,12,1
2010,4,3,0,7,1
2010,4,3,2,3,1
2010,4,3,2,12,2
2010,4,3,3,4,2
2010,4,3,4,1,1
2010,4,3,5,10,1
2010,4,3,6,6,1
2010,4,3,6,12,1
2010,4,4,0,5,1
2010,4,4,2,5,1
2010,4,4,5,1,1
2010,4,5,0,8,1
2010,4,5,2,5,1
2010,4,5,3,2,1
2010,4,5,3,10,1
2010,4,5,4,7,1
2010,4,5,4,8,1
2010,4,5,5,6,1
2010,4,5,5,8,1
2010,4,5,5,12,1
2010,4,5,6,11,2
2010,4,6,0,5,1
2010,4,6,1,6,1
2010,4,6,2,8,1
2010,4,6,4,4,1
2010,4,7,0,12,1
2010,4,7,1,3,1
2010,4,7,1,12,1
2010,4,7,4,7,1
2010,4,7,4,9,1
2010,4,7,6,5,1
2010,4,7,6,7,1
2010,4,8,0,1,1
2010,4,8,0,9,1
2010,4,8,1,5,1
2010,4,8,1,8,1
2010,4,8,2,2,1
2010,4,8,2,4,1
2010,4,8,2,10,1
2010,4,8,3,2,1
2010,4,8,3,5,1
2010,4,8,4,2,1
2010,4,8,4,6,1
2010,4,8,4,9,1
2010,4,8,4,11,2
2010,4,8,4,12,1
2010,4,8,5,1,1
2010,4,8,5,3,1
2010,4,8,5,5,1
2010,4,8,5,7,1
2010,4,8,5,8,1
2010,4,8,6,9,1
2010,4,9,0,8,1
2010,4,9,1,1,2
2010,4,9,1,3,2
2010,4,9,1,6,1
2010,4,9,1,12,1
2010,4,9,2,4,2
2010,4,9,2,7,2
2010,4,9,2,9,1
2010,4,9,3,1,1
2010,4,9,3,2,1
2010,4,9,3,7,1
2010,4,9,4,3,2
2010,4,9,4,9,1
2010,4,9,4,12,1
2010,4,9,5,2,1
2010,4,9,6,3,1
2010,4,10,0,2,1
2010,4,10,0,5,2
2010,4,10,0,6,1
2010,4,10,1,1,1
2010,4,10,1,4,1
2010,4,10,1,5,1
2010,4,10,2,2,2
2010,4,10,2,3,1
2010,4,10,2,6,3
2010,4,10,2,10,1
2010,4,10,2,11,3
2010,4,10,3,2,1
2010,4,10,3,7,1
2010,4,10,3,11,1
2010,4,10,3,12,1
2010,4,10,4,2,1
2010,4,10,4,3,1
2010,4,10,4,4,1
2010,4,10,4,5,1
2010,4,10,4,10,1
2010,4,10,4,11,1
2010,4,10,4,12,1
2010,4,10,5,3,1
2010,4,10,5,9,1
2010,4,10,5,10,1
2010,4,10,5,12,2
2010,4,10,6,5,1
2010,4,10,6,12,1
2010,4,11,0,7,1
2010,4,11,0,12,1
2010,4,11,1,1,1
2010,4,11,1,2,1
2010,4,11,1,5,3
2010,4,11,1,11,1
2010,4,11,2,3,1
2010,4,11,2,8,1
2010,4,11,2,9,1
2010,4,11,2,12,1
2010,4,11,3,4,1
2010,4,11,3,9,1
2010,4,11,3,10,1
2010,4,11,3,12,1
2010,4,11,4,1,1
2010,4,11,4,2,1
2010,4,11,4,3,2
2010,4,11,4,8,2
2010,4,11,4,9,2
2010,4,11,4,10,1
2010,4,11,4,12,1
2010,4,11,5,5,1
2010,4,11,5,6,1
2010,4,11,5,7,1
2010,4,11,5,12,1
2010,4,11,6,3,1
2010,4,11,6,9,1
2010,4,11,6,11,1
2010,4,11,6,12,2
2010,4,12,0,8,4
2010,4,12,1,5,1
2010,4,12,1,8,1
2010,4,12,2,1,1
2010,4,12,2,2,1
2010,4,12,2,3,1
2010,4,12,2,7,1
2010,4,12,2,11,1
2010,4,12,2,12,1
2010,4,12,3,4,1
2010,4,12,3,11,1
2010,4,12,3,12,1
2010,4,12,4,7,1
2010,4,12,4,8,1
2010,4,12,4,10,1
2010,4,12,4,11,1
2010,4,12,5,1,1
2010,4,12,5,7,1
2010,4,12,5,8,2
2010,4,12,6,3,1
2010,4,12,6,6,1
2010,4,12,6,12,1
2010,4,13,0,3,1
2010,4,13,0,6,1
2010,4,13,0,11,1
2010,4,13,1,5,1
2010,4,13,1,7,1
2010,4,13,1,10,1
2010,4,13,1,11,1
2010,4,13,2,5,1
2010,4,13,2,9,1
2010,4,13,2,10,1
2010,4,13,2,12,1
2010,4,13,3,2,1
2010,4,13,3,5,2
2010,4,13,3,11,1
2010,4,13,3,12,1
2010,4,13,4,3,1
2010,4,13,4,7,1
2010,4,13,4,11,1
2010,4,13,5,4,1
2010,4,13,5,6,1
2010,4,13,5,9,1
2010,4,13,6,10,1
2010,4,14,0,2,1
2010,4,14,0,7,1
2010,4,14,0,8,2
2010,4,14,1,2,1
2010,4,14,2,2,1
2010,4,14,2,10,1
2010,4,14,3,2,1
2010,4,14,3,3,2
2010,4,14,3,4,1
2010,4,14,3,12,1
2010,4,14,4,2,1
2010,4,14,4,3,1
2010,4,14,4,6,1
2010,4,14,4,12,1
2010,4,14,5,2,1
2010,4,14,5,7,1
2010,4,14,5,10,1
2010,4,14,6,9,1
2010,4,15,0,2,1
2010,4,15,0,4,1
2010,4,15,0,10,1
2010,4,15,1,1,2
2010,4,15,1,6,1
2010,4,15,2,2,1
2010,4,15,2,7,1
2010,4,15,2,8,1
2010,4,15,2,9,1
2010,4,15,2,11,1
2010,4,15,3,6,1
2010,4,15,3,8,1
2010,4,15,3,10,1
2010,4,15,4,8,1
2010,4,15,4,10,1
2010,4,15,4,11,1
2010,4,15,5,3,1
2010,4,15,5,5,1
2010,4,15,5,7,1
2010,4,15,5,11,1
2010,4,16,0,6,1
2010,4,16,0,7,1
2010,4,16,0,8,1
2010,4,16,1,1,1
2010,4,16,1,2,1
2010,4,16,1,4,1
2010,4,16,2,8,1
2010,4,16,3,1,1
2010,4,16,3,3,1
2010,4,16,3,5,1
2010,4,16,3,6,1
2010,4,16,3,10,1
2010,4,16,3,11,2
2010,4,16,4,2,1
2010,4,16,5,1,1
2010,4,16,5,4,2
2010,4,16,5,5,1
2010,4,16,5,10,1
2010,4,16,5,12,1
2010,4,16,6,6,1
2010,4,16,6,7,1
2010,4,17,0,1,1
2010,4,17,0,2,1
2010,4,17,0,6,1
2010,4,17,0,10,1
2010,4,17,0,11,1
2010,4,17,0,12,2
2010,4,17,1,3,2
2010,4,17,1,6,1
2010,4,17,1,7,1
2010,4,17,1,8,1
2010,4,17,1,9,1
2010,4,17,1,11,1
2010,4,17,2,3,1
2010,4,17,2,9,1
2010,4,17,3,1,1
2010,4,17,3,7,1
2010,4,17,4,5,1
2010,4,17,4,10,1
2010,4,17,4,12,1
2010,4,17,5,3,1
2010,4,17,5,4,1
2010,4,17,5,7,1
2010,4,18,0,3,1
2010,4,18,0,7,1
2010,4,18,0,9,1
2010,4,18,0,12,2
2010,4,18,1,2,1
2010,4,18,1,4,1
2010,4,18,1,5,1
2010,4,18,1,7,1
2010,4,18,2,6,1
2010,4,18,2,10,2
2010,4,18,2,11,1
2010,4,18,3,1,1
2010,4,18,3,2,1
2010,4,18,3,6,2
2010,4,18,3,7,1
2010,4,18,3,8,1
2010,4,18,4,6,2
2010,4,18,4,12,1
2010,4,18,5,10,1
2010,4,18,6,12,1
2010,4,19,0,2,1
2010,4,19,0,6,1
2010,4,19,0,10,1
2010,4,19,1,1,1
2010,4,19,1,2,1
2010,4,19,2,1,1
2010,4,19,2,4,1
2010,4,19,2,5,1
2010,4,19,3,8,1
2010,4,19,4,6,1
2010,4,19,4,7,2
2010,4,19,5,1,2
2010,4,19,5,3,1
2010,4,19,5,5,1
2010,4,19,5,7,1
2010,4,19,5,8,2
2010,4,19,5,9,1
2010,4,19,5,12,1
2010,4,19,6,2,1
2010,4,19,6,3,1
2010,4,19,6,6,1
2010,4,19,6,10,1
2010,4,20,0,1,1
2010,4,20,0,2,1
2010,4,20,1,2,1
2010,4,20,1,9,1
2010,4,20,1,11,2
2010,4,20,1,12,1
2010,4,20,2,9,1
2010,4,20,3,1,2
2010,4,20,3,4,2
2010,4,20,3,10,1
2010,4,20,4,2,2
2010,4,20,4,5,1
2010,4,20,4,12,1
2010,4,20,5,5,1
2010,4,20,5,7,1
2010,4,20,5,11,1
2010,4,20,6,1,1
2010,4,20,6,5,1
2010,4,20,6,9,1
2010,4,20,6,12,1
2010,4,21,1,3,1
2010,4,21,1,5,1
2010,4,21,1,7,2
2010,4,21,2,3,1
2010,4,21,2,5,2
2010,4,21,2,6,1
2010,4,21,2,7,1
2010,4,21,2,9,2
2010,4,21,2,10,1
2010,4,21,3,2,1
2010,4,21,3,3,1
2010,4,21,3,8,1
2010,4,21,4,1,1
2010,4,21,4,5,1
2010,4,21,5,9,1
2010,4,21,5,10,1
2010,4,21,6,2,1
2010,4,21,6,3,1
2010,4,21,6,5,1
2010,4,21,6,7,1
2010,4,22,0,3,1
2010,4,22,0,6,1
2010,4,22,1,2,1
2010,4,22,2,2,1
2010,4,22,3,7,1
2010,4,22,3,12,1
2010,4,22,4,1,1
2010,4,22,4,7,2
2010,4,22,5,5,1
2010,4,22,5,8,1
2010,4,22,5,12,1
2010,4,22,6,5,1
2010,4,23,0,7,1
2010,4,23,1,5,1
2010,4,23,1,7,1
2010,4,23,1,8,1
2010,4,23,2,7,1
2010,4,23,2,9,1
2010,4,23,3,11,1
2010,4,23,4,1,1
2010,4,23,4,8,1
2010,4,23,4,9,1
2010,4,23,4,10,1
2010,4,23,5,5,1
2010,4,23,5,12,1
2010,4,23,6,9,1
2010,4,23,6,10,1
2010,5,0,1,6,1
2010,5,0,1,11,2
2010,5,0,2,3,1
2010,5,0,2,4,1
2010,5,0,2,5,1
2010,5,0,2,9,1
2010,5,0,3,6,1
2010,5,0,3,7,2
2010,5,0,3,9,1
2010,5,0,3,10,1
2010,5,0,4,5,1
2010,5,0,4,7,1
2010,5,0,4,8,1
2010,5,0,4,10,1
2010,5,0,5,3,1
2010,5,0,5,11,1
2010,5,0,6,3,1
2010,5,1,2,7,1
2010,5,1,2,11,1
2010,5,1,5,5,2
2010,5,1,5,8,1
2010,5,1,6,5,1
2010,5,1,6,12,1
2010,5,2,0,12,1
2010,5,2,3,4,1
2010,5,2,5,1,1
2010,5,2,5,8,2
2010,5,2,6,5,1
2010,5,2,6,8,1
2010,5,3,0,10,1
2010,5,3,3,5,1
2010,5,3,3,7,1
2010,5,3,3,9,1
2010,5,3,5,9,1
2010,5,3,6,4,1
2010,5,3,6,12,1
2010,5,4,0,12,1
2010,5,4,2,8,1
2010,5,4,6,8,1
2010,5,4,6,12,1
2010,5,5,0,7,1
2010,5,5,2,3,1
2010,5,5,2,4,1
2010,5,5,2,6,1
2010,5,5,4,7,1
2010,5,5,4,8,1
2010,5,6,2,8,1
2010,5,6,4,1,1
2010,5,6,4,5,1
2010,5,6,5,4,2
2010,5,6,5,7,1
2010,5,7,0,5,1
2010,5,7,2,7,1
2010,5,7,2,8,1
2010,5,7,3,4,1
2010,5,7,3,6,1
2010,5,7,3,8,1
2010,5,7,4,3,1
2010,5,7,4,10,1
2010,5,7,5,5,1
2010,5,8,0,5,1
2010,5,8,1,1,1
2010,5,8,1,4,1
2010,5,8,1,7,1
2010,5,8,1,8,2
2010,5,8,1,10,1
2010,5,8,2,1,1
2010,5,8,2,2,1
2010,5,8,2,9,2
2010,5,8,3,11,1
2010,5,8,4,2,1
2010,5,8,4,8,1
2010,5,8,5,2,2
2010,5,8,5,4,1
2010,5,8,5,5,1
2010,5,8,5,11,1
2010,5,8,6,3,1
2010,5,9,0,1,1
2010,5,9,0,4,1
2010,5,9,0,9,2
2010,5,9,1,8,1
2010,5,9,2,2,1
2010,5,9,2,3,2
2010,5,9,2,5,1
2010,5,9,3,2,1
2010,5,9,3,3,1
2010,5,9,3,4,1
2010,5,9,3,11,1
2010,5,9,3,12,2
2010,5,9,4,2,1
2010,5,9,4,5,2
2010,5,9,6,1,1
2010,5,9,6,3,1
2010,5,9,6,5,2
2010,5,10,0,3,1
2010,5,10,0,4,1
2010,5,10,0,8,1
2010,5,10,1,4,1
2010,5,10,1,5,1
2010,5,10,1,7,1
2010,5,10,1,8,1
2010,5,10,1,9,1
2010,5,10,1,12,1
2010,5,10,3,7,3
2010,5,10,3,8,2
2010,5,10,3,10,3
2010,5,10,4,3,1
2010,5,10,4,4,1
2010,5,10,4,8,1
2010,5,10,5,1,1
2010,5,10,5,2,1
2010,5,10,5,4,1
2010,5,10,5,5,1
2010,5,10,6,2,3
2010,5,10,6,5,2
2010,5,10,6,10,1
2010,5,11,0,2,1
2010,5,11,0,3,1
2010,5,11,0,4,1
2010,5,11,0,6,1
2010,5,11,0,7,1
2010,5,11,0,8,1
2010,5,11,0,9,1
2010,5,11,0,10,2
2010,5,11,1,3,1
2010,5,11,1,5,1
2010,5,11,1,7,1
2010,5,11,1,10,1
2010,5,11,2,11,1
2010,5,11,3,1,1
2010,5,11,3,4,2
2010,5,11,3,6,1
2010,5,11,3,10,1
2010,5,11,3,12,1
2010,5,11,4,2,2
2010,5,11,4,4,2
2010,5,11,4,5,1
2010,5,11,4,6,1
2010,5,11,4,7,1
2010,5,11,4,9,1
2010,5,11,4,10,1
2010,5,11,4,12,1
2010,5,11,5,2,1
2010,5,11,6,7,1
2010,5,11,6,10,1
2010,5,12,0,1,1
2010,5,12,0,2,1
2010,5,12,1,2,1
2010,5,12,1,4,2
2010,5,12,1,5,1
2010,5,12,1,6,2
2010,5,12,1,7,1
2010,5,12,1,8,1
2010,5,12,1,9,1
2010,5,12,2,6,1
2010,5,12,2,8,1
2010,5,12,2,9,1
2010,5,12,3,5,1
2010,5,12,3,6,1
2010,5,12,3,11,1
2010,5,12,3,12,1
2010,5,12,4,4,2
2010,5,12,4,6,1
2010,5,12,4,9,1
2010,5,12,4,10,1
2010,5,12,5,2,2
2010,5,12,5,3,1
2010,5,12,5,4,1
2010,5,12,5,5,2
2010,5,12,5,10,1
2010,5,12,5,11,1
2010,5,12,6,1,1
2010,5,12,6,6,1
2010,5,12,6,7,1
2010,5,12,6,9,1
2010,5,13,0,5,1
2010,5,13,1,8,1
2010,5,13,1,11,1
2010,5,13,2,4,1
2010,5,13,3,4,1
2010,5,13,3,9,4
2010,5,13,3,11,2
2010,5,13,4,1,1
2010,5,13,4,7,1
2010,5,13,4,9,1
2010,5,13,4,10,1
2010,5,13,5,1,1
2010,5,13,5,2,1
2010,5,13,5,4,1
2010,5,13,5,5,2
2010,5,13,5,6,1
2010,5,13,5,7,1
2010,5,13,5,9,1
2010,5,14,0,3,1
2010,5,14,0,5,1
2010,5,14,0,8,1
2010,5,14,0,11,1
2010,5,14,0,12,1
2010,5,14,1,2,1
2010,5,14,1,3,1
2010,5,14,1,10,1
2010,5,14,1,11,1
2010,5,14,1,12,1
2010,5,14,2,8,1
2010,5,14,2,9,1
2010,5,14,2,11,2
2010,5,14,3,9,1
2010,5,14,3,12,1
2010,5,14,4,2,1
2010,5,14,4,5,1
2010,5,14,4,8,1
2010,5,14,4,10,1
2010,5,14,5,3,1
2010,5,14,5,4,1
2010,5,14,5,5,1
2010,5,14,5,8,1
2010,5,14,6,7,1
2010,5,15,0,1,2
2010,5,15,0,3,1
2010,5,15,0,6,1
2010,5,15,0,9,1
2010,5,15,0,12,2
2010,5,15,1,4,3
2010,5,15,1,10,1
2010,5,15,2,4,1
2010,5,15,2,5,1
2010,5,15,2,7,1
2010,5,15,2,9,1
2010,5,15,2,12,1
2010,5,15,3,6,1
2010,5,15,3,7,2
2010,5,15,3,9,2
2010,5,15,3,11,1
2010,5,15,4,1,1
2010,5,15,4,5,1
2010,5,15,4,12,2
2010,5,15,5,5,1
2010,5,15,5,7,1
2010,5,15,5,12,1
2010,5,16,0,4,1
2010,5,16,1,4,1
2010,5,16,1,11,1
2010,5,16,2,1,1
2010,5,16,2,4,1
2010,5,16,2,9,1
2010,5,16,3,4,1
2010,5,16,4,5,1
2010,5,16,4,6,1
2010,5,16,4,7,2
2010,5,16,4,9,2
2010,5,16,4,12,1
2010,5,16,5,3,1
2010,5,16,5,6,1
2010,5,16,6,1,2
2010,5,16,6,2,1
2010,5,16,6,3,1
2010,5,16,6,7,1
2010,5,16,6,11,1
2010,5,17,0,1,1
2010,5,17,0,4,1
2010,5,17,0,5,1
2010,5,17,0,8,1
2010,5,17,1,1,1
2010,5,17,1,8,1
2010,5,17,1,9,1
2010,5,17,2,2,1
2010,5,17,2,4,2
2010,5,17,2,10,1
2010,5,17,2,12,1
2010,5,17,3,9,1
2010,5,17,3,11,1
2010,5,17,4,1,1
2010,5,17,4,6,1
2010,5,17,4,7,1
2010,5,17,4,10,1
2010,5,17,5,5,1
2010,5,17,5,7,1
2010,5,17,5,8,1
2010,5,17,6,1,1
2010,5,17,6,2,1
2010,5,17,6,7,1
2010,5,18,0,12,1
2010,5,18,1,8,1
2010,5,18,2,4,1
2010,5,18,2,5,3
2010,5,18,2,8,1
2010,5,18,2,10,1
2010,5,18,2,12,1
2010,5,18,3,4,1
2010,5,18,3,6,2
2010,5,18,3,7,1
2010,5,18,3,8,1
2010,5,18,3,10,1
2010,5,18,4,10,1
2010,5,18,4,12,1
2010,5,18,5,5,1
2010,5,18,6,1,1
2010,5,18,6,3,2
2010,5,18,6,10,2
2010,5,19,0,2,1
2010,5,19,0,3,1
2010,5,19,0,5,2
2010,5,19,0,10,2
2010,5,19,1,5,1
2010,5,19,1,8,1
2010,5,19,2,1,1
2010,5,19,2,3,1
2010,5,19,2,6,1
2010,5,19,2,7,1
2010,5,19,2,11,1
2010,5,19,3,1,1
